Vehicle ID,motor_cycle,truck_small,truck_large,bus,taxi,bicycle,scooter,pedestrian,inanimate,train,tram,vehicle_other,Driver_id
A-745190,0,0,1,0,0,0,0,0,1,0,0,0,1064452
A-745191,0,0,1,0,0,0,0,0,0,0,0,0,1064453
A-745192,0,0,0,0,0,0,0,0,0,0,0,0,1064284
A-745193,0,0,0,0,0,0,0,0,0,0,0,1,1063081
A-745194,0,0,0,0,0,1,0,0,0,0,0,0,1064251
A-745195,0,0,0,0,0,0,0,2,2,0,0,0,1064407
A-745196,2,0,0,0,0,0,0,0,0,0,0,0,1035800
A-745197,0,0,1,1,0,0,0,0,0,0,0,0,1063678
A-745198,0,0,0,0,0,0,0,0,0,0,0,0,1059751
A-745199,0,0,0,0,0,1,0,1,0,0,0,1,1064386
A-745200,0,0,1,0,0,0,0,0,0,0,0,0,1055800
A-745201,0,0,0,0,0,1,0,0,1,0,0,1,1064221
A-745202,0,0,0,0,1,0,0,0,1,0,0,0,1064210
A-745203,1,1,0,0,0,0,0,0,0,0,0,0,1064209
A-745204,0,0,1,0,0,0,1,0,0,0,0,0,1064366
A-745205,0,0,0,0,0,0,0,0,0,0,0,0,1064216
A-745206,1,0,0,0,0,0,0,0,0,0,0,0,1064150
A-745207,0,0,0,0,0,0,0,2,0,0,0,0,1056864
A-745208,2,0,0,0,0,0,1,1,0,0,0,0,1064146
A-745209,0,0,0,0,0,0,1,0,0,0,0,1,1064183
A-745210,0,0,0,0,0,1,0,0,0,0,0,1,1064185
A-745211,0,0,0,0,0,1,0,0,0,0,0,0,1064126
A-745212,0,0,0,0,0,0,0,0,0,0,1,0,1029473
A-745213,0,1,0,0,0,0,0,0,1,0,0,0,1057239
A-745214,0,0,0,0,0,0,0,0,1,0,0,0,1064128
A-745215,0,0,0,0,0,0,0,1,1,0,0,0,1063949
A-745216,2,0,1,0,0,0,0,0,0,0,0,0,1064166
A-745217,1,0,1,0,0,0,0,0,1,0,0,0,1064133
A-745218,0,0,0,1,0,0,0,1,1,0,0,0,1064094
A-745219,0,0,0,0,0,0,0,6,0,0,0,0,1063505
A-745220,0,1,0,0,0,0,0,0,0,0,0,0,1063528
A-745221,0,0,0,1,0,2,0,0,0,0,0,0,1063912
A-745222,0,0,1,1,0,1,0,0,0,0,0,0,1064082
A-745223,0,0,1,0,0,0,0,0,0,0,0,0,1063892
A-745224,0,0,0,0,0,0,0,0,1,0,0,0,1064061
A-745225,0,0,1,0,1,0,0,0,1,0,0,0,1063876
A-745226,2,0,0,0,0,0,0,0,2,0,0,0,1042841
A-745227,0,0,0,0,0,0,0,0,0,0,0,1,1063864
A-745228,0,0,0,0,1,0,0,0,0,0,1,0,1064051
A-745229,0,0,0,0,0,0,0,0,0,0,0,0,1063847
A-745230,0,0,1,0,0,0,0,0,0,0,0,0,1062833
A-745231,0,0,0,0,0,0,0,0,1,0,0,0,1062032
A-745232,0,0,0,0,0,0,0,0,0,0,0,0,1063843
A-745233,0,1,0,0,0,0,1,0,0,0,0,0,1063828
A-745234,0,0,0,0,0,0,0,2,0,0,0,0,1064006
A-745235,0,0,0,0,0,0,0,0,2,0,0,0,1063729
A-745236,2,0,0,0,0,0,0,0,0,0,0,1,1062625
A-745237,0,0,0,0,2,0,0,0,0,0,0,0,1062070
A-745238,1,0,1,0,0,0,0,0,0,0,0,0,1063964
A-745239,0,1,0,1,0,0,0,0,2,0,0,0,1063804
A-745240,0,0,0,0,0,1,0,0,0,0,0,0,1063751
A-745241,0,0,0,0,0,0,0,1,0,0,0,1,1063982
A-745242,0,0,0,0,0,0,0,0,0,0,0,0,1063972
A-745243,0,0,0,0,1,0,0,0,0,0,0,1,1063785
A-745244,0,0,0,1,0,0,0,0,1,0,0,0,1063788
A-745245,0,0,0,0,0,2,0,0,1,0,0,0,1063485
A-745246,0,0,0,0,1,0,0,0,0,0,0,0,1063781
A-745247,0,0,0,0,0,0,0,0,0,0,0,2,1057766
A-745248,0,0,0,0,0,0,0,2,3,0,0,0,1063778
A-745249,0,0,1,0,0,0,0,1,0,0,0,0,1062818
A-745250,0,0,0,0,0,0,0,1,2,0,0,0,1042037
A-745251,0,0,0,0,1,0,0,0,0,0,0,0,1063518
A-745252,0,0,0,0,0,0,0,0,0,0,0,0,1063515
A-745253,0,0,0,0,0,0,0,0,0,0,0,0,1063524
A-745254,1,0,1,0,0,0,0,0,0,0,0,0,1063519
A-745255,0,1,0,0,0,0,0,0,1,0,0,0,1063521
A-745256,0,0,0,0,0,0,0,0,1,0,0,0,984879
A-745257,1,0,0,0,0,0,0,0,0,0,0,0,1063509
A-745258,0,0,0,0,0,0,0,0,4,0,0,0,1063693
A-745259,0,0,0,0,0,0,0,4,1,0,0,0,1063700
A-745260,0,0,1,0,0,0,0,0,0,0,0,0,1056934
A-745261,0,0,3,0,0,0,0,0,1,0,0,0,1063246
A-745262,0,0,0,0,0,0,0,0,0,0,0,1,1057424
A-745263,2,0,0,0,0,0,0,0,0,0,0,0,1063680
A-745264,1,0,1,0,0,0,0,0,0,0,0,0,1063679
A-745265,0,0,0,0,0,0,0,0,0,0,0,0,1063034
A-745266,0,0,0,0,0,0,0,0,0,0,0,1,1063448
A-745267,0,0,0,0,0,0,0,0,1,0,0,0,1063431
A-745268,0,0,1,0,0,0,0,1,1,0,0,0,1060804
A-745269,0,0,0,0,0,0,0,0,0,0,1,1,1027771
A-745270,0,0,0,0,0,0,0,0,1,0,0,0,1063653
A-745271,1,0,0,0,0,0,0,0,1,0,0,0,1063421
A-745272,0,0,1,0,0,0,0,0,2,0,0,0,1062855
A-745273,0,0,0,0,0,0,0,0,0,0,0,0,1062490
A-745274,0,0,0,0,1,0,0,0,0,0,0,1,1063626
A-745275,0,0,2,0,0,0,0,0,0,0,0,0,1063407
A-745276,0,0,0,0,0,0,0,2,0,0,0,0,1063609
A-745277,0,0,0,0,0,0,0,0,2,0,0,0,1063602
A-745278,0,0,0,0,0,0,0,0,5,0,0,0,1063393
A-745279,0,0,0,0,0,1,0,0,0,0,0,0,1063388
A-745280,0,0,0,0,0,0,0,0,1,0,0,1,1063582
A-745281,0,0,0,0,0,0,0,0,0,0,0,0,988402
A-745282,0,0,0,1,0,0,0,0,1,0,0,0,1063564
A-745283,0,0,0,0,0,0,0,3,3,0,0,0,1063121
A-745284,0,0,0,0,0,0,0,0,6,0,0,0,1063275
A-745285,0,0,0,0,0,0,0,0,2,0,0,0,1057756
A-745286,0,0,0,0,0,0,0,0,1,0,0,1,1059960
A-745287,0,0,1,0,0,0,0,0,0,0,1,0,1059525
A-745288,0,0,1,0,0,0,0,0,1,0,0,0,1062577
A-745289,0,0,0,0,0,0,0,0,2,0,0,0,1053188
A-745290,0,0,0,0,0,0,0,0,2,0,0,0,1063098
A-745291,0,0,0,0,1,0,0,0,0,0,0,0,1063238
A-745292,0,0,0,0,0,0,0,0,0,0,0,1,1062043
A-745293,0,0,0,0,0,0,0,0,0,0,0,0,1063228
A-745294,1,0,0,0,0,0,0,0,0,0,0,0,1039993
A-745295,0,0,0,0,0,0,0,0,1,0,0,0,1063197
A-745296,0,0,2,0,0,0,0,0,0,0,0,0,1063069
A-745297,0,0,0,0,0,0,0,0,1,0,0,0,1063062
A-745298,1,0,0,0,0,0,0,0,1,0,0,0,1063199
A-745299,0,0,0,1,0,0,1,0,0,0,0,0,1063187
A-745300,0,0,0,0,1,0,0,2,0,0,0,0,1063040
A-745301,0,0,0,0,0,0,0,0,3,0,0,0,1063020
A-745302,0,1,0,0,0,0,0,0,1,0,0,0,1062929
A-745303,1,0,0,0,0,0,0,0,1,0,0,0,1063003
A-745304,0,0,0,1,0,0,0,0,0,0,0,0,1063001
A-745305,0,0,0,0,0,0,0,1,0,0,0,0,1062997
A-745306,0,0,0,0,0,0,0,0,4,0,0,0,1061315
A-745307,0,0,0,0,0,0,0,0,1,0,0,0,1062808
A-745308,0,0,0,0,0,0,0,1,0,0,0,0,1062918
A-745309,0,0,0,1,0,0,0,0,0,0,0,0,1062983
A-745310,0,0,0,0,0,0,0,1,0,0,1,0,1061530
A-745311,0,0,0,0,0,0,0,0,1,0,0,0,1035958
A-745312,0,0,2,0,0,0,0,0,0,0,0,0,1062894
A-745313,0,0,1,0,0,0,0,0,0,0,0,1,1062895
A-745314,0,1,0,0,0,0,0,0,3,0,0,0,1062976
A-745315,0,0,1,0,0,0,0,0,3,0,0,0,1061972
A-745316,0,0,0,0,0,0,2,0,0,0,0,0,1062897
A-745317,0,0,0,0,0,0,1,1,0,0,0,0,1062857
A-745318,0,0,0,0,0,1,0,0,0,0,0,0,1059828
A-745319,0,0,0,0,0,0,0,0,1,0,0,1,1059486
A-745320,0,0,0,0,0,0,0,1,2,0,0,0,1062887
A-745321,0,0,0,0,1,0,0,0,0,0,0,0,1062851
A-745322,0,0,0,0,0,0,0,0,0,0,0,1,1062756
A-745323,0,0,0,0,0,0,0,1,0,0,0,0,1062844
A-745324,0,0,0,0,1,0,1,0,0,0,0,0,1062753
A-745325,0,0,0,0,0,0,0,0,4,0,0,1,1062873
A-745326,0,0,0,0,0,0,0,0,2,0,0,0,1062860
A-745327,0,0,0,0,0,0,1,0,2,0,0,0,1062738
A-745328,0,0,0,0,0,0,0,0,0,0,0,0,1062864
A-745329,0,0,1,0,0,0,0,0,1,0,0,0,1062734
A-745330,0,0,0,0,0,0,0,0,2,0,0,0,1052370
A-745331,0,0,0,0,1,0,0,0,0,0,0,1,1058564
A-745332,0,0,1,0,0,0,0,0,1,0,0,0,1062584
A-745333,0,0,1,0,0,0,0,0,0,0,0,0,1062253
A-745334,0,0,0,0,0,0,0,0,0,0,0,1,1062795
A-745335,0,0,0,0,0,0,0,0,0,0,0,0,1062614
A-745336,0,0,0,0,1,0,0,0,0,0,0,0,1061378
A-745337,0,0,0,0,0,0,0,0,2,0,0,0,1062781
A-745338,0,0,0,0,0,0,0,0,0,0,0,0,1023158
A-745339,0,0,1,0,0,0,0,0,0,0,0,0,1062654
A-745340,0,0,1,0,0,0,0,0,0,0,0,1,1062665
A-745341,0,0,0,0,0,0,0,0,2,0,0,0,1062555
A-745342,0,0,0,0,0,0,0,0,0,0,0,0,1062606
A-745343,0,0,1,0,0,0,0,1,2,0,0,0,1062643
A-745344,0,1,0,0,0,2,0,0,0,0,0,0,1062535
A-745345,2,0,0,0,0,0,0,0,0,0,0,0,1062536
A-745346,0,0,0,0,0,0,0,0,0,0,0,0,765927
A-745347,0,0,1,0,0,0,0,0,0,0,0,0,1031451
A-745348,0,0,0,1,0,0,0,0,0,0,0,0,1062612
A-745349,0,1,0,0,1,0,0,0,0,0,0,0,1062510
A-745350,3,0,0,0,0,0,0,0,0,0,0,0,1062508
A-745351,0,0,1,1,0,0,0,0,0,0,0,0,1036838
A-745352,0,0,0,1,0,0,0,0,0,0,1,0,1062478
A-745353,0,0,0,0,0,0,0,0,1,0,0,0,1055974
A-745354,0,0,0,0,1,0,0,0,1,0,0,0,1062462
A-745355,1,0,0,1,0,0,0,0,0,0,0,0,1062458
A-745356,1,0,0,0,0,0,0,0,1,0,0,0,1062454
A-745357,0,0,0,0,0,2,0,0,2,0,0,0,1060762
A-745358,0,0,0,0,2,0,0,0,0,0,0,0,1062564
A-745359,0,0,0,0,0,0,0,0,1,0,0,0,1061570
A-745360,0,0,1,0,0,1,0,0,0,0,0,0,1062418
A-745361,0,0,1,0,0,0,0,0,0,0,0,0,1062413
A-745362,0,0,1,0,0,0,0,1,1,0,0,0,1062330
A-745363,0,0,0,0,0,0,0,0,0,0,0,0,1062414
A-745364,0,0,1,0,0,0,0,0,0,0,0,0,1060966
A-745365,0,0,0,0,1,0,0,0,0,0,0,0,1062401
A-745366,0,0,0,0,0,0,0,0,0,0,0,0,1057454
A-745367,0,0,0,0,0,3,0,0,1,0,0,0,1062179
A-745368,0,0,0,0,0,0,0,0,0,0,0,0,1062293
A-745369,0,0,0,0,0,0,1,0,0,0,0,0,1062384
A-745370,0,0,0,2,0,0,0,0,0,0,0,0,1031348
A-745371,0,0,1,0,1,0,0,0,0,0,0,0,1062268
A-745372,0,1,0,0,0,0,0,0,0,0,0,0,1062161
A-745373,0,0,0,0,0,0,0,0,0,0,0,0,1062369
A-745374,0,0,1,0,1,0,0,0,0,0,0,0,1061409
A-745375,1,0,0,0,0,0,0,0,0,0,0,0,1061705
A-745376,1,0,0,0,0,0,0,0,1,0,0,0,1062146
A-745377,0,0,0,0,0,0,0,5,1,0,0,0,1058699
A-745378,1,0,0,0,0,0,0,0,0,0,0,0,1062150
A-745379,0,0,0,0,0,0,0,1,0,0,0,0,1062257
A-745380,1,0,0,0,0,0,0,0,0,0,1,0,1061420
A-745381,0,0,3,0,0,0,0,0,0,0,0,0,1062250
A-745382,0,0,0,0,0,3,0,0,0,0,0,0,1020855
A-745383,0,0,0,0,0,0,0,1,3,0,0,0,997521
A-745384,0,0,0,0,0,0,0,0,0,0,0,1,1058624
A-745385,0,0,0,0,0,0,0,0,1,0,0,1,1062232
A-745386,0,0,0,0,0,0,0,0,0,0,0,0,1062235
A-745387,0,0,0,0,0,0,0,3,0,0,0,0,1060429
A-745388,0,0,1,0,0,0,0,0,0,0,0,0,1062102
A-745389,0,0,2,0,0,0,0,0,0,0,0,0,1060885
A-745390,0,1,0,0,0,0,0,0,1,0,0,0,1060630
A-745391,0,0,2,0,0,1,0,0,0,0,0,0,1062192
A-745392,0,0,0,0,0,0,0,0,0,0,0,0,1059016
A-745393,0,0,0,0,0,0,0,0,0,0,0,0,1056174
A-745394,0,2,0,0,0,0,0,0,0,0,0,0,1062045
A-745395,0,0,0,0,0,1,1,0,0,0,0,0,1059395
A-745396,0,0,0,0,5,0,0,0,0,0,0,0,1062012
A-745397,0,0,1,0,0,0,0,0,2,0,0,0,1061941
A-745398,0,0,0,0,0,0,0,0,0,0,0,1,1031266
A-745399,0,0,0,0,0,0,0,0,2,0,0,0,1061975
A-745400,0,0,0,0,0,0,0,1,1,0,0,0,1061914
A-745401,0,0,0,0,0,0,0,0,4,0,0,0,1061750
A-745402,0,0,1,0,0,0,0,0,0,1,0,0,1061741
A-745403,0,0,1,0,0,0,0,0,1,0,0,0,1061747
A-745404,0,0,0,0,0,0,0,2,0,0,0,1,1040188
A-745405,0,0,0,0,0,0,0,1,1,0,0,1,1057749
A-745406,0,0,0,0,0,0,0,0,0,0,0,0,1061721
A-745407,0,0,0,0,0,0,0,0,0,0,0,1,1061869
A-745408,0,1,0,0,0,0,0,0,0,0,0,0,1060650
A-745409,1,0,0,0,0,0,0,0,2,0,0,0,1059701
A-745410,0,1,0,0,0,0,0,0,0,0,0,0,1061842
A-745411,0,0,1,0,0,0,0,0,5,0,0,0,1061837
A-745412,1,0,0,0,0,0,0,0,0,0,0,0,1057272
A-745413,0,0,0,0,0,0,0,0,0,0,0,1,1061675
A-745414,0,0,0,0,0,0,0,0,0,0,0,0,1061661
A-745415,0,0,1,0,0,0,0,0,1,0,0,0,1061656
A-745416,0,0,0,0,0,0,0,0,1,0,0,0,1061776
A-745417,0,0,1,0,0,0,0,0,2,0,0,0,1061767
A-745418,0,0,0,0,0,0,0,0,0,0,0,0,1052746
A-745419,0,0,0,0,0,0,0,0,2,0,0,0,1061643
A-745420,0,1,0,0,0,0,0,0,0,0,0,0,1061785
A-745421,0,0,0,0,0,0,0,0,1,0,0,2,1061623
A-745422,0,0,2,0,0,0,0,0,0,0,0,0,1030795
A-745423,0,0,0,0,0,0,0,0,0,0,0,0,1061598
A-745424,0,0,0,0,0,5,0,0,0,0,0,0,1061772
A-745425,0,0,0,0,0,0,0,0,0,0,0,0,1058931
A-745426,0,0,1,0,0,0,0,0,0,0,0,1,1061355
A-745427,1,0,0,0,0,2,0,0,0,0,0,0,1061593
A-745428,0,0,0,0,0,0,0,1,0,0,0,0,1061581
A-745429,0,0,0,1,0,0,0,0,0,0,0,0,1061583
A-745430,0,0,0,0,0,0,0,0,0,0,0,4,1059572
A-745431,0,0,0,0,0,0,0,0,0,0,0,1,1053004
A-745432,1,0,0,0,0,0,0,0,1,0,0,0,1061496
A-745433,0,0,0,0,0,0,0,0,1,0,0,0,1051434
A-745434,0,0,0,0,0,0,0,0,0,0,0,1,1058174
A-745435,0,0,1,0,0,0,0,0,2,0,0,0,1061547
A-745436,0,0,0,0,1,0,0,0,0,0,0,0,1061317
A-745437,0,0,0,0,0,0,1,0,0,0,0,0,1061306
A-745438,0,0,1,0,0,0,0,0,1,0,0,0,1061515
A-745439,0,0,0,0,0,0,0,1,0,0,0,2,1058858
A-745440,0,0,0,0,0,0,0,0,0,0,0,0,1051045
A-745441,0,0,0,0,0,0,0,0,2,0,0,0,1060415
A-745442,0,0,0,1,0,0,0,0,1,0,0,0,1061279
A-745443,1,0,0,0,0,0,0,0,0,0,0,0,1058942
A-745444,0,0,0,0,0,0,0,0,1,0,0,1,1042958
A-745445,0,0,0,0,0,0,0,0,1,0,0,0,1061251
A-745446,0,0,1,0,0,0,0,0,1,0,0,0,1058015
A-745447,0,0,0,0,0,1,0,0,0,0,1,0,1059858
A-745448,1,0,0,0,0,0,0,0,0,0,0,0,1061247
A-745449,0,1,1,0,0,0,0,0,0,0,0,0,1061250
A-745450,0,0,0,0,0,0,0,0,0,0,0,0,1061245
A-745451,0,0,0,0,0,0,0,0,2,0,0,0,1060411
A-745452,0,0,0,0,0,0,0,0,0,0,0,1,1061416
A-745453,0,1,0,0,0,0,0,0,2,0,0,0,1040053
A-745454,0,0,0,0,0,0,0,0,4,0,0,2,1061227
A-745455,0,0,0,0,0,0,0,0,2,0,0,0,1061403
A-745456,2,0,0,0,0,0,1,0,0,0,0,0,1061413
A-745457,0,0,0,0,0,0,0,0,0,0,0,0,1061202
A-745458,0,0,0,0,0,0,0,0,0,0,0,0,1061204
A-745459,0,0,1,0,0,0,0,0,1,0,0,1,1061380
A-745460,0,0,0,1,0,0,0,0,0,0,0,0,1061193
A-745461,0,0,0,0,0,0,0,0,0,0,0,0,1051953
A-745462,0,0,0,1,0,0,0,0,0,0,0,0,1061194
A-745463,0,0,1,1,0,0,0,0,0,0,0,0,1060945
A-745464,0,1,1,0,0,0,0,0,0,0,0,0,1057719
A-745465,0,0,0,0,0,0,0,0,1,0,0,0,1059906
A-745466,0,0,0,0,0,2,0,0,0,0,0,0,1061383
A-745467,0,0,0,0,1,1,0,0,0,0,0,0,1050511
A-745468,0,0,2,0,0,0,0,0,3,0,0,0,1061175
A-745469,0,0,0,0,0,0,0,0,0,0,0,0,1061122
A-745470,0,0,0,1,1,0,0,0,0,0,0,0,1061095
A-745471,0,0,0,0,0,0,0,0,2,0,0,1,1061164
A-745472,0,0,0,0,0,0,0,0,1,1,0,0,1060436
A-745473,0,0,1,0,0,0,0,0,0,0,0,0,1061133
A-745474,1,0,0,0,0,0,0,0,0,0,0,0,1060855
A-745475,1,0,0,0,0,0,0,0,0,0,0,1,1058477
A-745476,0,0,0,0,0,1,0,1,0,0,0,0,1060995
A-745477,0,0,0,0,0,0,0,0,0,0,0,1,1061135
A-745478,0,0,0,0,0,0,0,1,2,0,0,0,1059939
A-745479,0,0,0,0,0,0,0,0,1,0,0,0,1060951
A-745480,0,0,0,0,1,0,0,0,0,0,0,0,1046507
A-745481,0,0,0,0,0,0,0,0,0,0,0,1,1060880
A-745482,0,0,0,0,0,0,0,0,0,0,0,0,1060934
A-745483,0,0,0,0,0,0,0,0,1,0,0,0,1061128
A-745484,1,0,0,0,0,0,1,0,0,0,0,0,1061130
A-745485,0,0,0,0,0,0,0,0,0,0,0,1,1061126
A-745486,0,0,0,0,0,0,0,0,0,0,0,4,1056057
A-745487,0,0,0,0,0,1,0,0,1,0,0,0,1060895
A-745488,0,1,0,0,0,0,0,0,0,0,0,0,1061106
A-745489,0,0,0,0,0,0,0,1,0,0,0,0,1060925
A-745490,0,0,1,1,0,0,0,0,0,0,0,0,1045240
A-745491,0,0,0,0,0,0,0,0,2,0,0,0,1024951
A-745492,0,0,1,0,0,0,0,0,0,0,0,0,1061070
A-745493,1,0,0,0,0,0,0,0,0,0,0,0,1061060
A-745494,0,0,0,0,0,0,0,1,0,0,0,0,1055190
A-745495,0,0,0,0,0,0,0,0,0,0,0,0,1060848
A-745496,0,1,0,0,0,0,0,0,2,0,0,0,1053622
A-745497,2,0,0,0,0,0,0,0,0,0,0,0,1060865
A-745498,0,0,0,0,0,1,0,0,0,0,0,1,1051018
A-745499,0,0,0,0,1,0,0,0,0,0,1,0,1059259
A-745500,0,1,1,0,0,0,0,0,0,0,0,0,1060853
A-745501,0,0,0,0,0,0,0,0,4,0,0,0,1060831
A-745502,0,0,0,0,0,0,0,0,0,0,0,0,1058228
A-745503,1,0,0,0,0,0,0,0,0,0,0,0,1060841
A-745504,0,0,0,0,0,0,0,0,1,0,0,0,1056914
A-745505,1,0,0,0,0,0,1,0,0,0,0,0,1060794
A-745506,1,0,0,0,0,0,0,0,0,0,0,1,1061003
A-745507,0,0,2,0,0,0,0,0,1,0,0,0,1061008
A-745508,0,0,0,0,0,0,1,0,0,0,0,0,1060779
A-745509,0,0,0,0,0,0,0,0,0,0,0,1,1060993
A-745510,0,0,0,1,0,0,0,0,0,0,0,0,1060553
A-745511,0,0,0,0,0,0,0,0,2,0,0,0,1058200
A-745512,0,0,0,0,0,0,0,0,0,0,0,0,1060544
A-745513,0,0,0,0,0,0,0,0,0,0,0,0,1060979
A-745514,0,0,0,0,0,0,1,0,0,0,0,0,1060698
A-745515,0,0,0,0,0,0,0,1,1,0,0,1,1060970
A-745516,0,0,0,0,0,0,0,1,0,0,0,0,1060760
A-745517,0,0,0,0,3,0,0,0,0,0,0,0,1060753
A-745518,0,0,1,0,0,0,0,0,0,0,0,0,1060559
A-745519,0,0,0,0,0,0,1,0,0,0,0,0,1060696
A-745520,0,0,0,0,0,0,0,0,4,0,0,0,1060735
A-745521,0,0,0,0,0,6,0,0,0,0,0,0,1060720
A-745522,0,0,0,0,0,0,0,0,0,0,0,2,1060558
A-745523,0,0,0,0,0,0,0,0,2,0,0,0,1060731
A-745524,0,0,0,0,0,0,0,0,0,0,0,0,1060536
A-745525,0,0,0,0,0,0,0,0,0,0,0,0,1060721
A-745526,0,0,1,0,0,0,0,1,0,0,0,0,1060527
A-745527,0,0,0,0,0,0,0,0,0,0,0,0,1060714
A-745528,0,0,0,0,0,2,0,0,0,0,0,0,1060508
A-745529,0,0,0,0,0,0,0,0,0,0,0,2,1059582
A-745530,0,0,3,0,0,0,0,0,0,0,0,0,1060481
A-745531,0,0,0,0,0,0,0,0,4,0,0,0,1052346
A-745532,0,0,0,1,0,0,0,0,0,0,0,1,1054397
A-745533,2,0,0,1,0,0,0,0,0,0,0,0,1055294
A-745534,0,0,1,0,0,0,0,0,2,0,0,0,1060485
A-745535,0,0,0,0,0,0,0,1,0,0,0,0,1060697
A-745536,0,0,1,0,0,0,0,0,1,0,0,0,1060670
A-745537,0,0,0,0,0,5,0,0,0,0,0,0,1060452
A-745538,0,0,0,0,0,0,0,0,1,0,0,2,1051471
A-745539,0,0,0,0,1,0,0,0,1,0,0,0,1059954
A-745540,0,0,0,0,1,0,0,0,0,0,0,2,1059310
A-745541,0,0,1,0,0,0,0,0,1,0,0,1,1055282
A-745542,0,0,0,0,0,0,0,0,1,0,0,1,1060631
A-745543,0,0,0,0,1,0,0,1,1,0,0,0,1058486
A-745544,0,0,0,0,0,0,0,0,0,0,0,1,1060427
A-745545,0,0,0,0,0,0,0,0,0,1,0,0,1060418
A-745546,0,0,0,0,0,0,0,0,1,0,0,1,1060605
A-745547,0,0,0,0,0,0,0,1,1,0,0,0,1060597
A-745548,0,0,0,0,0,0,0,0,0,0,0,1,1060600
A-745549,0,0,0,0,0,0,0,0,0,0,0,0,1053763
A-745550,0,0,1,0,0,0,1,0,0,0,0,0,1060581
A-745551,0,0,0,0,0,1,0,0,1,0,0,0,1060372
A-745552,0,0,0,0,0,2,0,0,1,0,0,0,1060371
A-745553,0,0,0,0,0,0,0,1,0,0,0,0,1060369
A-745554,0,1,0,0,0,0,0,0,0,0,0,0,1060365
A-745555,0,0,0,0,0,0,0,0,1,0,0,0,1060086
A-745556,1,0,0,0,0,0,0,0,0,0,0,0,1058493
A-745557,0,0,0,0,0,0,0,0,0,0,0,0,1059978
A-745558,0,1,0,0,0,0,0,0,0,0,0,1,1059252
A-745559,0,0,1,0,0,0,0,0,1,0,0,0,1060167
A-745560,1,0,1,0,0,0,0,0,0,0,0,0,1059974
A-745561,2,0,0,0,1,0,0,0,0,0,0,0,1060046
A-745562,0,0,1,0,0,3,0,0,0,0,0,0,1060030
A-745563,0,0,0,0,0,0,0,0,0,0,0,3,1059948
A-745564,0,0,0,0,0,0,1,0,0,0,0,0,1060036
A-745565,0,0,0,0,0,0,0,0,2,0,0,0,1055631
A-745566,0,0,0,0,0,0,0,0,1,0,0,0,1060019
A-745567,0,0,1,1,0,0,0,0,1,0,0,0,1053454
A-745568,0,0,1,0,0,0,0,0,0,0,0,0,1059930
A-745569,0,0,0,0,0,0,0,0,0,0,0,0,1060004
A-745570,0,0,0,0,0,0,0,0,0,0,0,0,1060015
A-745571,0,0,0,0,0,8,0,0,1,0,0,0,1059936
A-745572,0,1,0,0,0,0,0,0,0,0,0,0,1059288
A-745573,0,0,0,0,0,0,0,2,0,0,0,0,1052230
A-745574,0,0,0,0,0,0,0,0,0,0,0,0,1059996
A-745575,0,0,1,0,0,0,0,0,1,0,0,0,1059887
A-745576,0,0,0,0,1,0,0,0,0,0,0,0,1010310
A-745577,1,0,0,0,0,0,0,0,1,0,0,0,1059889
A-745578,0,0,0,0,0,0,0,0,1,0,0,0,1059736
A-745579,0,0,0,1,0,0,0,0,0,0,0,0,1059870
A-745580,0,0,0,0,1,0,0,0,0,0,0,1,1059874
A-745581,0,2,0,0,0,0,0,0,0,0,0,0,1032863
A-745582,0,0,0,0,0,0,0,0,0,0,0,0,1054178
A-745583,0,0,0,0,0,0,2,0,0,0,0,0,1059843
A-745584,0,0,0,0,0,0,0,0,0,0,0,1,1057243
A-745585,1,0,0,0,0,0,0,0,0,0,0,0,1059785
A-745586,0,0,0,0,0,0,0,0,2,0,0,0,1059698
A-745587,0,0,2,0,0,0,0,0,1,0,0,0,1059704
A-745588,0,0,0,0,2,0,0,0,0,0,0,0,1059801
A-745589,0,0,0,0,0,0,0,0,0,0,0,1,1059605
A-745590,0,0,0,0,0,0,0,0,0,0,0,0,1058085
A-745591,0,0,0,0,0,1,1,0,1,0,0,0,1059157
A-745592,0,1,0,0,0,0,0,0,0,0,0,0,1059627
A-745593,0,0,0,0,0,0,0,1,1,0,0,0,1023566
A-745594,0,0,0,0,0,0,0,0,1,0,0,0,1059657
A-745595,1,0,0,0,0,0,0,0,0,0,0,0,1059639
A-745596,0,0,0,0,0,0,0,0,0,0,0,0,1059571
A-745597,0,1,0,0,0,0,0,0,0,0,0,0,1059623
A-745598,0,0,0,0,0,0,0,0,1,0,0,0,1059629
A-745599,0,0,0,0,0,1,0,0,0,0,0,0,1057474
A-745600,0,0,0,0,0,0,0,1,1,0,0,1,1059603
A-745601,0,0,0,0,0,0,0,0,0,0,0,0,1059522
A-745602,0,0,0,0,1,0,0,0,1,0,0,0,1059529
A-745603,0,0,0,0,0,0,0,0,0,0,0,3,1059502
A-745604,0,0,0,0,0,0,0,0,0,0,0,0,1058733
A-745605,0,0,0,0,0,0,0,0,0,0,0,2,1059497
A-745606,0,0,0,0,0,0,0,0,1,0,0,1,1059433
A-745607,0,0,2,0,0,0,0,0,0,0,0,0,1059469
A-745608,0,1,0,0,0,0,0,0,0,0,0,0,1048973
A-745609,0,0,0,0,0,0,0,0,1,0,0,1,1059444
A-745610,1,0,0,0,0,0,0,0,0,0,0,0,1059311
A-745611,0,0,0,0,0,3,0,0,0,0,0,0,1059333
